x,y
17.670015,42.61081
2.5832841,14.316753
-1.55799,-25.247122
-48.349636,-0.21391895
-6.2205553,-13.702932
-14.530554,-10.222946
16.764444,43.94079
-19.179838,17.015715
22.947172,-3.4460974
2.7592335,0.9130616
18.119076,45.844036
8.870408,11.6984005
11.798303,37.334064
42.542233,-28.257547
-43.905403,-2.6097329
24.417082,2.953552
-12.747494,19.121286
13.294496,44.449062
-0.3648512,11.598235
14.037772,43.4736
5.4588265,7.470093
-6.584833,5.6353693
6.4313126,-15.10178
20.126211,-1.4831806
-2.61341,-13.76552
-3.3865058,6.7449517
-11.627836,-10.885773
-14.2015915,-14.044162
37.30377,-24.46041
-1.0806531,-3.865347
6.45552,10.171742
-17.079136,20.285992
-19.887686,12.559066
-20.033047,14.8141575
18.974558,1.2251406
13.93205,44.35929
0.5410128,-23.296036
-0.86423945,-18.205969
15.79796,17.30224
-7.480048,-13.488547
22.50152,47.68269
-8.292453,8.415876
-14.543319,16.789974
-14.816357,9.420715
-14.847124,14.341839
45.18881,-30.126324
19.019228,46.59907
8.683774,-11.289822
-48.143818,1.9675308
6.237303,-16.884874
14.267288,14.28079
1.2056383,15.645094
-17.508335,16.153189
-17.24628,22.260508
-47.341953,-2.5017507
20.88086,8.652892
3.6093855,-15.88161
-5.4776745,3.5551882
-8.915602,5.9435897
17.656544,45.582916
22.16388,7.825118
7.15708,15.161814
-48.918488,-1.8051361
4.4541097,-1.3734455
16.500475,44.2215
2.3923876,5.015731
11.369818,35.92504
-8.105519,-26.006302
7.498774,5.701993
24.361061,9.207257
2.909668,12.438575
7.7357187,-15.515834
34.497658,-20.001434
-1.5561517,-17.161327
-17.578758,20.622087
17.00319,-3.3455906
-1.166445,-2.4453332
19.172655,10.781345
-49.35891,-2.308938
-47.69766,-3.153734
1.6003742,14.973679
-42.104137,10.823005
34.790386,-19.409082
-4.8511763,-3.963867
-12.157713,-14.71699
-6.1168213,-8.04718
39.817505,-25.715933
23.359442,4.1056376
-1.6696645,-6.389262
-46.54799,14.169977
-44.355972,-3.9965687
-2.6077905,-20.04884
-42.731728,-4.4026465
12.470024,-8.002126
-45.139194,-3.982765
-7.3592515,8.433161
23.875666,4.9069133
-39.100075,1.4632622
41.738678,-27.88035
-15.185278,-21.003584
15.4328,45.067947
-2.3957732,12.240045
11.53986,35.95644
-6.0088906,7.17395
13.144341,19.355267
-20.243608,20.449629
5.903325,-15.665011
37.897675,-23.130518
-7.66694,-18.445835
11.780577,13.40953
14.025823,8.016492
-47.776764,-2.8858962
18.714003,43.430206
-4.9427557,0.46799642
-1.8338373,-23.305294
12.610688,-5.0224853
-4.1472774,-27.230669
-9.033035,9.09771
-18.542358,18.62091
-4.197905,-26.217802
-46.40547,-1.018577
-49.4102,13.878114
18.660955,44.929955
-5.451376,-23.64531
-0.22282891,-1.1446078
6.3285165,-14.150593
38.63945,-25.781921
-10.014927,-5.796499
41.248455,-29.10555
-11.089313,-14.810496
-49.00826,12.312544
-19.668564,12.24451
9.586913,-11.888166
5.3259687,13.747523
42.094364,-28.104427
38.483803,-23.914362
-9.305157,9.661527
35.172825,-20.71685
4.167793,-7.207181
-0.095730804,-10.83723
-3.539557,8.991922
-44.700455,-1.732079
-7.993998,-19.906061
-4.9504366,-21.10644
6.9102283,13.626511
-13.385057,18.750618
43.77725,-29.416433
-8.530679,-18.827246
-2.6640458,-15.021716
-5.594134,-23.414787
20.303654,14.771504
18.914814,44.721508
18.973427,-15.194271
5.5174437,-4.2989593
19.048378,46.726086
-6.440549,-19.637983
-7.6518326,-23.72068
40.149994,-25.536411
-2.996898,-24.447218
0.33837375,-8.370713
5.114474,12.593276
18.067207,43.01175
14.064551,15.630394
-8.1777725,-18.01802
13.793214,17.590134
18.914347,-0.11456224
2.8134816,-7.8841815
-1.7775741,3.3912215
10.532776,-10.545306
20.294722,-2.920573
-43.06836,-1.9561875
3.7836356,-8.694554
21.211464,-2.6569223
-47.625195,12.815043
0.4074731,-15.636369
-10.191548,-16.055218
16.856604,-0.010020853
-46.362858,12.221922
34.331955,-19.762127
10.980465,32.094414
-17.31744,12.53276
12.223156,37.811054
8.943342,-0.40854055
-42.970985,9.716811
-45.901394,13.515573
7.4294305,11.243198
-15.83021,12.189607
-48.20863,14.0808525
-49.34461,12.788284
-19.338835,17.41474
-3.3192122,4.3625803
15.578105,43.899426
-2.1855767,-22.253859
2.3476815,-8.795256
13.932122,41.501057
-49.092903,-1.9737201
11.675416,3.5565915
0.66059315,0.6080914
-10.955085,-17.725397
-47.75633,-1.082951
17.625355,1.185829
-19.171993,20.970146
0.44314042,5.6665154
6.0700397,-10.723892
5.0125985,1.7783915
0.36378878,8.403408
-14.534051,-23.671392
3.7115366,-1.9369917
-17.911615,22.810783
-8.064843,-17.233156
2.0663285,12.91291
-3.2508874,-16.889103
13.448883,19.26932
17.183634,41.81869
4.854859,-8.700784
-47.143505,11.738853
13.117928,-3.1541915
6.9213157,-1.1822429
13.361757,43.369274
6.309696,12.0689
18.729439,-10.742275
-8.294425,-9.610926
-14.434326,-21.263458
20.881128,9.789109
20.486038,-4.2153153
-6.330809,-22.257689
17.846098,-4.3136573
25.990011,5.361676
10.940059,34.76378
-15.013707,7.854319
-0.8614135,2.9656863
-4.368849,-14.8574505
33.892307,-19.704397
5.611809,5.1671987
0.21151924,-17.137476
0.24703863,3.3942466
-16.301828,17.410093
-49.440914,13.876447
6.618995,1.1956265
-4.897691,-18.476116
0.9485267,-3.035816
41.948082,-26.395306
30.693575,-14.99667
-0.01256442,0.9581964
14.739626,4.5740714
-3.7825139,-0.7238531
-15.981939,18.357847
-2.1770124,-0.038237482
8.496619,-6.2802
9.328799,14.59564
-7.911586,2.7233853
3.3280287,-2.4346707
18.529728,43.84654
14.551198,-3.6086347
-7.5807905,-16.48071
-48.727993,-0.9860961
0.9906571,-14.673527
14.470095,-4.446401
23.56416,9.142444
1.1887697,-21.818655
39.644215,-25.370605
-4.4714932,-25.068865
2.280465,-5.9302254
-48.34162,-1.8506391
10.694907,0.7201576
1.7589455,16.212622
15.759622,44.764545
21.776684,8.272763
42.893272,-29.40738
16.221182,-1.4550475
-10.450682,9.691803
-8.74647,21.654142
2.3018022,14.893257
17.832718,42.97663
6.4333344,7.3015466
16.3606,-7.3540154
0.48456666,15.512763
12.635119,36.70688
-9.9308815,-23.213737
7.5920134,9.85873
12.222427,37.220272
20.565203,-4.0901628
10.97886,33.910904
0.6133324,17.718624
-0.08902144,-0.35968876
18.299767,43.452175
18.325413,-0.3415129
9.929883,6.378137
11.7413845,36.609627
8.943214,6.2033453
7.106782,-14.962089
32.2451,-16.704737
-2.298548,-10.370074
-18.032917,22.807938
-3.5888972,-24.982584
-19.496479,12.160506
13.514714,42.23518
-8.461634,-25.607258
6.2459188,-4.5965767
-48.67822,13.357081
40.31799,-27.29886
-0.037027847,-8.726227
-19.84085,19.354942
-1.244064,0.6241679
-3.8736625,6.5850005
8.566851,-16.339226
-42.384533,5.3796206
14.979897,-7.0132055
0.120740905,-19.967041
37.85756,-26.286997
-19.157923,21.618334
3.4553053,-3.3812206
42.276993,-27.87256
0.49967074,7.265164
12.891587,11.294575
16.520876,41.68085
-6.824503,1.9840548
9.939288,13.233832
1.3313248,-18.770376
44.620613,-29.539976
-0.64024997,-24.322401
-19.685167,16.412428
9.517931,11.194401
-10.243553,7.389497
-2.9741335,7.4029717
-0.78535503,4.1347423
-14.482984,22.659487
17.3834,5.8923774
18.359344,46.46389
-44.136803,12.264969
14.664716,-8.787163
-10.478961,-7.0458355
13.954897,-2.639403
-4.7468824,-13.72737
-47.662296,13.997782
0.7065934,-10.498456
5.505215,8.688767
-7.518619,-22.0285
3.498404,16.946276
14.512325,40.370983
17.68362,16.35685
-44.576504,11.869055
6.8289075,2.0207818
15.847024,44.204666
-6.829004,6.7558184
7.3033834,-0.62883323
-43.947945,-3.536854
23.653452,-2.9470441
-2.8638802,-6.514281
3.3720868,15.999784
12.414806,0.059316784
-5.8858314,4.2336726
-0.056146804,-13.818802
-41.13434,-1.0304112
-38.910404,-2.050338
19.053537,-1.2957726
36.173687,-21.897482
-16.521345,10.281619
-42.095387,-1.2297326
-44.76154,4.227347
12.888642,-8.583137
-18.74062,15.203179
26.016943,2.7913184
-12.521994,-7.6851783
-0.78232914,9.418706
-42.51663,-4.1416636
-2.693696,3.0953548
11.063885,36.608402
12.632131,42.406425
-40.47052,-0.93312436
-8.116329,9.23088
17.244112,-2.055194
8.4037895,5.5942855
-13.85442,19.678514
4.389245,-10.877376
18.45146,45.830532
-20.378485,17.7488
5.256342,2.7522333
-19.124325,11.884477
1.0828508,4.769024
-18.385572,21.252752
-45.021637,10.273948
10.056457,10.84509
-48.986668,-0.35402355
-8.814223,8.354111
-4.8392973,-18.293232
-18.871128,14.910341
-9.612559,9.411298
15.299436,41.024216
-18.693262,11.661088
15.792899,9.674284
-9.539857,-18.695354
16.3682,7.631669
5.031501,-3.0128055
5.4980245,-1.7222109
16.63201,13.505835
10.031186,10.255972
15.4162035,43.437443
-12.269117,7.825419
-1.1985242,-22.642057
-46.002716,9.375664
12.0918255,-4.1128516
44.15489,-28.454948
1.8602113,14.360054
-0.7044793,14.700849
2.21966,-20.057905
2.446083,3.0098855
19.694595,46.9489
-21.285114,7.872321
9.495884,13.862924
12.124629,41.266582
16.775517,-4.832942
16.084578,20.113626
-3.5134163,-12.850762
14.0741415,4.1505747
8.532936,14.2647
-11.314075,8.122007
1.3668875,-10.757498
19.927446,0.22855245
-20.31499,13.629439
15.330899,13.674225
10.464617,7.2865415
19.790243,47.231525
11.487124,-3.2273495
13.3691225,-6.679372
-41.643917,-1.9800388
-44.07626,3.3294177
2.511807,4.85765
6.765923,6.764995
-1.8875127,-20.384537
-1.1991751,-8.315071
-47.367496,-1.2702858
-48.473434,13.933871
15.183601,44.69191
-2.9053857,-18.08187
21.09534,-10.106849
2.1318235,16.148613
-9.329351,-18.513163
-15.656261,7.663997
1.5837362,2.7361972
24.366362,8.630218
-45.14008,-1.5852616
0.2265488,-3.4051886
-13.1827755,17.898653
6.1518326,2.4906156
16.857332,42.638206
-6.7802863,-15.780284
32.078568,-16.534227
2.2280443,6.11258
39.956993,-27.045866
16.941101,-10.210942
-48.050377,12.935314
22.614254,47.705082
7.710129,-13.242514
1.1719838,-15.107227
4.833187,-16.42904
14.397448,40.428143
-14.4621525,18.321133
16.951168,40.583126
21.740051,0.91374606
17.63465,-1.6868757
-3.3722134,0.540249
-13.671281,13.501257
17.257702,11.869901
-6.995336,-27.152397
-0.1142147,9.347129
-4.0183673,-16.028057
10.546157,14.34847
3.6971104,11.549924
-9.87887,7.112773
41.16971,-26.876434
3.6414466,-4.415507
8.240608,4.9155664
11.0099535,-1.1313357
4.8446875,2.0470035
3.3415828,4.9279566
2.309897,11.759115
-47.196125,11.8461895
41.24273,-27.978756
-12.010222,-15.483109
17.723822,-5.7506795
8.669435,-1.6695948
1.5953139,17.57238
18.822828,-5.999886
3.24639,-0.46277177
4.760702,15.387514
-43.50399,0.1358972
35.125248,-22.644514
-47.17457,0.5195207
24.278368,7.122243
4.0351214,-13.170946
8.400082,6.9383917
-40.78269,-2.7627268
-0.4112375,5.832022
-3.494374,-22.242668
-8.468763,-7.83793
19.504414,-3.2313194
12.255137,-16.41793
37.75743,-25.689192
11.524338,37.760155
1.9637861,1.228172
1.9584074,-0.6467446
12.264588,-0.47912225
-42.581074,9.212929
6.2526426,-8.651738
15.213933,43.17023
-46.56887,1.5366482
-48.748714,-0.78061825
0.92415303,-3.9492304
-8.941933,-18.302382
-5.3209457,-22.235199
18.157171,45.903866
-2.629365,-15.921452
42.854225,-27.539303
41.343742,-27.929264
6.162684,-1.8388181
1.9092146,4.4342546
34.751373,-20.33128
-18.536268,16.049883
-2.6749637,-20.24264
12.577204,14.453347
-1.4107044,-11.500128
-40.7344,2.1474838
20.816545,2.1378186
-7.0950346,-3.9380612
-47.45301,12.903498
30.869564,-14.2074375
4.262828,13.824092
-42.71776,0.44285452
0.71833396,10.4928
13.143432,17.653753
-5.658899,-16.116673
14.900403,40.486507
39.75309,-23.903782
22.229658,7.2037373
10.963109,9.388439
10.889395,32.25669
4.2086153,-0.58653265
-1.846222,6.3615746
3.023747,18.213226
4.9230347,-5.6488085
-42.318653,-0.5246412
-7.5656853,-24.58846
12.276086,17.532183
3.9504683,2.8070996
6.1337285,11.4553795
-11.383517,17.344095
14.152291,43.166195
-5.2554164,-19.803553
-5.2109613,-15.219694
10.286969,-7.991282
-3.218176,-18.632303
-15.5368,19.159842
20.763245,6.6707654
12.2311535,18.65719
4.251858,6.8004208
-47.56632,-1.9851601
13.720931,38.967712
21.175364,7.3988
11.874495,12.35019
8.51825,10.054172
11.2091675,33.354286
-3.4621012,-19.465788
2.753335,16.52471
4.7040443,11.263292
14.697302,-0.6179555
15.942954,41.821716
0.5816984,13.399751
19.772238,3.0752857
-6.9872346,-16.96537
16.374134,0.9711774
21.262812,5.784723
21.872488,10.017958
7.5045,-3.762201
20.222368,5.709739
18.864489,8.346026
36.15966,-22.251104
13.757575,-5.56098
8.4553175,8.032983
1.293897,-1.3868631
12.089699,41.374123
16.531622,42.108982
41.602215,-28.331749
37.727962,-23.259933
11.626258,1.353288
11.246464,2.1918569
3.2455702,7.7879877
-2.5505252,-12.874876
8.498568,8.944146
-8.478707,-16.865528
1.7828758,-4.4044394
3.958933,-9.477507
-45.31959,3.1207259
-3.932936,-15.331294
23.61611,1.172241
-7.5115232,-25.804628
8.109551,11.366532
-2.8124287,-19.560583
-19.453226,12.23947
-2.0224319,1.7853978
19.812841,6.03942
4.1674404,0.12600885
-6.0337353,-25.669771
19.693605,-2.094663
-45.957676,12.34544
14.215632,44.325832
8.632069,-9.9826765
14.30308,18.66616
9.163855,5.3006296
-9.005904,-11.1247015
22.719355,3.3992229
13.352907,-0.057134163
31.153515,-15.36134
-42.074505,-0.32221857
20.638113,4.7031612
-6.9200783,11.302634
18.10034,5.597759
12.883288,10.552757
-48.66913,-0.8099148
13.921319,44.247593
-2.1014876,-16.340334
11.459804,12.91739
-1.3230672,-1.0686481
20.316301,3.8561184
-38.65083,0.848602
2.954972,13.837464
-11.976576,7.95503
-16.298372,21.68459
36.171757,-21.837923
14.34539,43.072296
7.2505727,6.4666586
-1.9806587,-15.154226
-47.734047,10.914007
6.1683702,0.65921503
24.563143,1.4827963
-47.792812,-1.9415114
7.7955127,-10.214795
17.093641,-0.9390822
5.804921,-3.6950688
23.723629,7.7336936
-21.666403,7.749328
5.1457806,12.899078
30.843258,-15.092041
17.339113,-2.3228717
15.119338,43.210346
0.72877514,-16.473043
2.0291898,-3.048661
-45.62466,11.878188
3.4247992,5.994898
7.097751,-16.129799
1.6916625,-7.257955
0.7853665,2.515611
-10.206299,-15.843801
5.51726,-15.090811
-12.618488,-18.502277
-37.3951,2.6239784
19.036795,42.32215
12.811978,5.292621
-44.18209,10.650105
14.515159,16.18593
21.80452,6.6154847
10.258972,9.822878
43.410698,-30.36581
0.20177048,-2.0071473
12.326951,-2.8067555
-41.430782,1.5524276
-42.12027,-2.2040381
-1.9749444,8.195814
16.52911,42.806698
21.936533,4.6619854
-16.691713,18.55305
38.00013,-23.215265
-14.910225,18.687044
14.252753,0.24169749
41.978855,-28.795752
13.535694,39.710564
41.68503,-27.650879
-42.420197,-2.7614968
20.472507,4.8869176
-43.097202,-0.28875855
19.858938,-5.3002596
-38.792675,-1.5488102
6.5476084,-0.5356811
19.76056,0.1963422
-4.148189,-15.993553
18.130478,4.896329
-9.723797,8.445665
-45.57224,9.521797
7.255162,-7.6055446
15.874558,44.185062
41.91688,-27.494421
15.610076,4.955003
-15.56563,9.630953
-6.808819,-4.513068
14.21799,16.742455
31.216616,-16.042498
-49.11982,12.70851
13.826318,7.6100454
34.29271,-19.184196
-3.6197426,-21.55681
-8.848207,-12.400149
-16.20801,16.171434
2.11613,8.041885
0.96610975,1.7852699
-41.72388,-0.5842192
-6.1459637,-14.985188
9.305733,15.67716
-2.2037022,-23.632923
4.4328327,7.9052124
13.698647,13.94974
41.56331,-27.06356
8.781352,12.443964
-1.3818158,-21.098955
21.91074,5.602971
15.184312,7.4922714
7.472809,7.6700487
0.7144772,-12.809046
-40.22652,3.1967669
15.948162,41.0829
2.1266143,15.887253
-3.101396,-14.327434
-41.79459,3.7765238
-1.571366,-16.652418
1.7519281,-17.345814
11.757031,16.861696
4.4953303,5.3148255
14.924517,5.370022
0.6774532,-15.774931
11.098312,32.389755
18.993095,5.429753
11.346013,-0.16972533
38.266525,-24.812473
18.435242,-3.067426
18.77184,-10.120866
-9.606058,-21.007544
11.876807,-11.569053
36.977257,-24.215935
-10.333463,-16.324148
1.2067796,-14.30447
8.2399025,0.53880984
42.409595,-29.851133
2.1062233,0.039458163
-46.633846,-2.5970047
16.063984,19.977785
10.182938,-2.5323935
-21.628386,7.749818
-47.787697,-0.35112414
-15.777881,19.68249
37.937004,-25.11876
-1.3208481,0.621267
1.0544763,-2.906546
-46.683563,1.7716004
40.502983,-27.091139
22.621916,-2.670877
14.20479,38.980057
13.707289,42.75386
0.5465247,16.730537
1.068701,-0.40510225
-1.954369,5.48162
4.4320097,0.6046469
-4.5919394,-22.072285
-8.913606,-20.048883
7.4099636,-2.019077
38.384167,-23.631933
40.4366,-27.607069
11.473758,31.599842
2.7386348,3.874049
3.3100123,9.629388
-17.606062,16.344997
17.862705,42.091698
7.8629932,-1.789278
13.908717,41.570816
5.921399,4.644148
11.02263,34.75969
-3.1107645,-19.275295
-4.4325213,-16.589516
42.055035,-27.806349
-0.7648076,-16.89673
12.214018,15.040772
3.1915803,9.782053
10.479855,1.870494
14.245486,39.563747
14.049586,-1.1034029
17.678816,2.4888306
16.445095,18.109934
1.8465872,-2.485943
-10.106617,-18.120636
-43.670033,11.197268
14.732594,15.468713
23.745173,4.65033
-39.828583,-0.079983555
-16.319279,10.067661
-3.4041076,-16.969908
-12.304958,-7.348205
13.486284,1.3299264
2.4471745,-1.3825816
1.0242354,-2.4204586
-42.71537,3.4181008
9.160967,8.823373
40.22096,-26.06125
14.354931,8.768589
14.569,0.5214804
4.5771303,-19.86003
5.230656,14.262996
-40.36581,2.1983492
-11.737899,-9.801444
-43.907658,-1.0159136
-35.079205,1.2567842
37.789646,-24.812674
-18.390442,18.625566
-4.966437,-24.460646
15.61744,40.367695
-46.862682,10.60349
-7.9643164,-11.4161625
4.1868978,3.8826406
-14.6522665,12.915974
-16.88937,18.7957
-44.368923,-1.6388721
5.018291,5.229959
-14.015141,11.662223
39.009655,-24.291014
-43.495678,-0.80443746
19.555643,9.140632
11.075345,34.670837
12.671799,8.050521
3.7993674,-19.446524
19.811853,7.765863
13.555468,39.32577
-8.158341,-21.068699
-41.23821,-0.03933035
11.949341,-1.2061087
38.901478,-23.736792
14.388269,39.47547
18.369387,-1.9002397
17.132833,3.4643598
4.683608,0.44534534
-2.577253,1.424441
39.220997,-26.205744
15.598938,12.396303
-8.71391,9.897168
-43.749367,-0.05442231
1.1668079,-17.910412
10.086612,-12.870124
-43.146263,0.6344563
17.51945,8.473158
20.741962,8.15001
24.775871,8.118531
-45.130608,-3.30392
-7.530942,-15.596995
14.411364,2.8551736
-6.9829946,7.0720706
-45.529167,-1.7390761
15.48184,40.75981
-44.625004,10.605194
7.0462117,4.849267
-45.7543,13.146671
4.7710676,6.088483
37.58303,-24.07411
1.7479492,-15.629942
-49.914692,14.202682
-16.270834,20.466541
-15.177105,14.901771
-38.699463,-1.1724222
5.3764215,4.4643517
21.22266,3.8324733
-44.07901,-1.0971506
17.20657,1.6134502
2.0016959,-14.948947
-5.2058454,-26.779402
23.653822,6.367324
3.170283,0.7856683
17.61002,10.292009
9.4924755,10.722225
22.78357,9.865274
-46.27659,10.484463
-7.397097,-19.486364
-17.19749,18.226757
0.6227648,-1.0286726
12.020582,3.0927815
4.009706,5.504958
-7.646751,-6.915198
-1.573179,-1.1845154
-1.6913546,-6.7880692
-15.790192,20.913387
-3.1641285,-14.421001
5.462392,7.107431
2.9513605,10.755983
-41.723377,2.466114
19.121063,46.5809
35.759277,-21.122421
-38.61184,-1.044075
2.0478272,-0.46755043
8.924324,3.4768932
9.472348,7.580934
-0.5335361,7.688622
5.9240227,6.1626334
24.720675,7.9086094
4.618811,4.572273
14.061657,43.14035
-13.517545,17.785135
15.393121,-3.5783994
-5.7137294,-22.417515
-15.180057,21.218515
4.105379,1.182486
2.3807142,7.1719265
7.195763,-6.485448
-20.341288,19.360191
36.314484,-21.228422
38.459652,-23.741768
-0.7678509,-4.1337543
4.8666754,-14.4017315
6.4542766,-12.855661
-43.077465,0.59691
7.3732934,1.264464
15.789616,-4.0931015
37.925755,-25.352303
39.295677,-25.264742
2.1544359,-13.907074
-46.22265,10.152648
12.572981,5.6610613
-47.794785,11.516079
9.46312,5.1716075
12.470681,41.212494
18.927006,1.0488628
19.352407,46.730434
-3.851385,-23.587812
-3.077248,-1.9463487
2.6391685,-0.17733379
5.4799438,-0.11761568
37.845432,-25.043037
20.67354,13.869009
20.808865,15.551778
7.711305,-0.9502571
3.4373722,15.360031
-41.761368,-0.8352458
-15.383044,19.886435
2.353983,2.0457852
-21.294142,7.898063
16.978579,42.607025
-13.715461,10.300035
19.853947,-3.0832193
0.9948163,9.6612
8.649609,-9.070872
-43.51783,9.750226
-10.7546835,-8.629383
15.517203,42.36456
3.6306984,-17.942032
15.184694,11.359937
5.821543,-2.9155374
-5.058809,5.85258
13.486073,-4.256535
-1.5917388,-18.810696
23.899738,8.008416
12.003412,10.660063
16.875498,17.819136
2.827287,15.6613245
-46.17512,-0.54406613
7.7685256,9.108141
12.321254,2.878158
-13.071478,12.161917
9.859687,1.2170349
20.781527,6.259143
6.9269094,-3.0721586
-2.2225375,-20.08787
32.58895,-17.130173
41.8754,-27.687029
4.5972457,-7.278533
15.050797,3.3917177
19.538244,5.850259
17.644342,0.85026646
9.5987215,11.020149
17.441723,17.778765
-45.54664,0.2912818
0.7277292,3.2579377
-6.4086075,5.921602
4.3953104,-2.5935783
-0.9996303,15.873497
3.642227,18.691357
-0.270639,-12.385761
3.8758368,1.5983864
-1.5689723,-21.982388
18.187862,42.850204
-44.175728,9.484562
13.490236,2.3179634
15.708308,2.6192036
-44.412785,10.588156
12.622527,14.2729225
-16.199217,10.116977
22.833565,-6.77271
19.194954,-2.0627472
16.070068,41.80649
26.495268,6.3380957
19.55208,-4.3471246
8.942586,4.346862
-5.1269665,-12.496398
-15.532671,18.03106
11.332678,5.6986804
11.7095,35.858353
9.226577,17.51751
-21.473846,7.8122463
-14.248699,19.25156
-0.084103666,-13.708025
20.452549,7.707338
7.746687,2.5350218
3.3569088,-1.1182207
1.4904755,5.942844
-3.1889484,-17.064852
-11.604008,20.234638
10.526427,-10.41308
13.974454,5.2280602
9.484413,-8.897365
23.049936,6.158016
12.755502,38.199722
17.038445,-3.2601511
13.137685,39.900364
10.516267,-1.8627306
9.448994,8.907184
12.363223,37.048912
9.039113,10.714321
-45.38658,2.398989
-3.439162,-20.389727
-0.10104051,-22.298769
-18.538439,11.673725
0.043308068,6.582099
10.480688,5.169548
-42.490784,-1.6015532
0.56374276,-12.572896
-14.333554,17.273619
-6.1657944,-9.513737
8.3734865,-0.21906544
10.942131,1.2901533
13.547169,-0.855473
4.129832,10.788805
14.020631,39.43941
-18.630447,16.489384
31.09137,-15.270432
-4.422147,-12.018699
-46.89648,6.9380107
-19.358849,15.815795
-43.846104,9.810072
10.557862,-3.222259
8.931746,1.5910401
12.850341,6.186716
4.6428905,1.1341738
22.291275,5.3418255
-1.479707,-24.778555
10.2507305,9.562428
-43.924538,9.968809
4.4204698,2.6833913
-5.5328403,-14.095128
-40.528866,3.1870823
8.973315,5.862565
-43.763775,-1.4082503
-14.270414,20.163162
8.796495,2.2864482
10.0059,3.6400406
12.475149,6.9993277
-44.61031,11.505301
5.739386,2.855762
8.890825,3.0411608
-1.450075,-16.348516
-43.735275,-1.8752978
18.998096,7.5301423
-45.27905,1.9651729
31.985594,-16.55441
-44.944164,-0.4257552
-48.570168,13.945028
-21.06915,8.157431
-15.297562,19.291893
-14.378871,19.79199
3.2761724,1.6474069
13.593531,-12.050692
1.0138876,-19.866886
4.437923,-19.135807
-47.423874,12.524239
-3.984337,7.4190354
9.3160515,4.1362886
-46.12601,-0.01622416
-3.8586986,-0.5950645
-6.6943955,7.7948594
24.155014,7.58568
2.5446992,-2.6029873
15.224147,-1.1189939
20.473043,14.745036
15.830704,17.989262
12.218266,13.672524
-19.10242,11.745874
21.790485,9.747224
-46.26894,-1.7251818
23.668646,8.255227
6.683606,4.292979
19.53007,4.8985586
-16.172264,12.544133
11.187479,4.036262
-43.50835,2.8269358
19.040716,13.748971
16.738483,4.827128
-15.34025,20.95079
7.494513,4.935898
-45.273823,8.429187
10.438083,4.5649867
-40.134422,1.2636526
3.827671,3.342311
-46.1246,11.565662
-40.315903,3.5640705
-4.353055,-9.897518
-13.162336,15.913642
-7.550827,10.4416485
0.9063417,7.302866
6.903301,8.323982
-14.110645,19.87672
14.610064,6.83361
14.090025,38.446007
1.401345,-5.6253643
-15.399647,17.07815
-44.698444,0.352669
-17.50593,20.202587
19.837118,14.499577
8.260551,-3.1094954
-46.878178,11.628369
-45.58763,-0.90349275
-41.620083,1.6624571
10.125175,2.6263928
-10.738168,-15.736575
-8.328031,11.267144
-38.932896,2.655626
-0.04430956,-0.28558657
9.599855,-2.1868012
16.45797,3.1510751
23.076038,7.0435185
21.914202,9.759776
15.459771,18.074865
0.3014332,-14.703275
9.698527,0.81028765
-4.9226737,-17.04494
17.381102,9.309075
16.485712,1.8105747
3.3234048,-11.240416
12.06256,15.830037
10.921863,2.8457386
38.160244,-23.634266
6.024684,5.15728
-46.244556,0.6372437
-3.1183047,-15.889076
16.377504,5.690373
8.82603,-16.036806
14.311105,15.910155
-7.2792044,-14.961197
21.502943,-4.0505943
-42.889038,-1.138108
4.977727,3.5151532
37.965355,-23.377304
2.2735324,17.355942
-13.340649,12.484669
16.032204,-2.0543149
22.753054,6.9089155
-5.6531725,-24.976692
11.5007,4.6145554
-49.243893,-0.67377144
10.534923,15.5338545
7.602446,12.794799
8.084671,-3.4652596
-40.781914,0.07340443
-18.883577,14.903188
-5.556281,-23.682575
2.2440815,10.079751
-17.706806,14.953877
1.5077232,-2.4767811
-45.9826,0.08219775
12.720434,4.2021465
-0.215222,0.57387686
-42.62108,5.0168805
-42.837933,11.15561
-9.180242,-3.1736672
7.570727,0.81823194
-12.137295,-15.02638
-5.728378,-18.894419
-16.747301,21.156284
-42.778595,3.6919672
16.269112,17.223421
23.111067,8.362322
-12.666675,16.876745
11.783406,38.21531
17.503344,0.80820256
-0.133241,-19.067974
12.899737,5.9554086
2.6531465,-6.865124
17.98716,6.8702
12.696454,37.680683
17.853464,3.5815706
2.5444899,-8.964209
-14.234005,13.245149
3.8266015,-15.243845
12.331452,37.416576
-40.80337,1.0324876
-15.489441,7.904702
10.281543,12.74698
-41.794754,2.575344
-42.795982,1.4814475
10.247959,8.717031
9.84413,5.723356
37.61566,-23.091341
7.615847,-11.977556
-2.1108289,-19.504677
9.44879,-4.708796
-0.6328711,6.495131
-1.3884183,4.154646
9.463778,0.22976008
-14.543398,19.094307
-42.51891,2.889775
5.373364,1.1315408
15.537599,15.521374
10.224983,-1.3491663
11.156921,6.502575
12.84009,8.849952
0.6823814,-3.4969826
-6.8690968,-17.801128
-1.4989766,-8.563911
2.1686714,-10.657572
37.339252,-24.719265
-45.622955,12.217458
-43.361393,4.204798
-40.552383,0.8813435
9.926831,1.9444743
12.532762,1.960338
20.299522,14.774775
19.259195,4.2532024
4.387269,-18.741478
-47.96014,12.272708
11.039449,6.5604753
-18.781933,18.176216
-47.585903,11.3841715
