Gene,RSP_Area,RMSD,Deviation_Score
Cox7a2,1.124052376845759,0.598161336211555,2.7625590880083064
Cox7a2l,1.7924162272767545,0.7553435015265858,2.2445313642564564
Cox7b,0.9464558522316519,0.5488772673392839,2.9434104791746365
Cox7c,0.9747280731131984,0.557014884911353,2.8954092824287008
Cox8a,0.9807200217608014,0.5587243314057885,2.8912262852326847
Crip1,1.0269033574693989,0.5717285114788634,2.7434253349571267
Crip2,1.7487905741612995,0.746094718263418,2.2638841561354455
Csnk2b,1.7936034574086495,0.7555936158985203,2.2539483570301417
Csrp2,1.908074667433214,0.779332426003718,2.172305802363906
Cst3,1.2759975568415458,0.6373089024084219,2.5958861590949285
Ctsb,1.5169959086453637,0.6948919304627028,2.425019176549705
Ctsd,1.6962609928880643,0.734803812989701,2.3480998394940436
Ctsl,1.3780614060292642,0.662307005328684,2.4846804270363996
Ctss,1.7177795970495948,0.7394499496420933,2.3164439784337194
Cyb5a,1.9126430596631177,0.7802648233975334,2.1726170755773624
Cyba,1.5618232647950334,0.7050842401132672,2.4459112091583903
Cyc1,1.807753196989837,0.7585682002181602,2.230592581777743
Cycs,1.735530096836827,0.7432606457984128,2.268862930582043
D8Ertd738e,1.8242403159857639,0.7620195058876844,2.2273885196713135
Dad1,1.5352330580695304,0.6990564068655012,2.421354802855939
Dbi,0.9402281203096883,0.5470684655164986,3.066835801224236
Dcn,1.5061115543074775,0.692394538851734,2.3386193058635585
Dctpp1,1.803559881732661,0.7576878913378347,2.2107550304137864
Ddah2,1.9115342777985784,0.7800386262246761,2.168621433746025
Ddost,1.9453172100280351,0.7869013278139726,2.16405648695438
Ddx39,1.88650240562095,0.7749144249648808,2.187463616873497
Ddx39b,1.7637009209636476,0.7492686029817247,2.240250816022074
Ddx5,1.0533019053217165,0.5790305774310416,2.8543592320726563
Dlk1,1.8147974232928163,0.7600447100368326,2.180902751608787
Dnaja1,1.6765845362805354,0.7305295565005983,2.3035045351433814
Dnajc9,1.9531821170263013,0.7884904421531419,2.154307747140809
Dpy30,1.9076410889174844,0.7792438757493362,2.1737742264022897
Dtymk,1.9434263142373096,0.7865187911877642,2.1554527116491125
Dusp1,1.6214881769503475,0.7184258605127096,2.4094103751468756
Dut,1.7504147397068106,0.7464411005367433,2.243255466396764
Dynll1,0.9072881793714251,0.5374000345288573,3.050077945894736
Dynlrb1,1.500480948576004,0.6910990666772558,2.4407530119311995
Edf1,1.8250818588284767,0.7621952497620236,2.2288633253122034
Eef1a1,0.5723871349113759,0.4268448005618741,3.678755351628704
